ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.chrome	p.system	p.android.settings	p.android.packageinstaller	p.android.documentsui	p.google	p.notifier	p.olauncher	p.android.defcontainer	p.android.vending	p.process.gapps	p.simulator	p.dogalize	p.android.gms	p.browser.provider	p.gms.persistent	p.katana	p.inputmethod.latin
2018-05-09 16:03:00	863033069630348818	0.00000	6.87911	11.43231	10.14319	8.29348	13.13361	12.47581	14.83275	0.12505	59.64840	32.24150	62.09155	31.52517	56.71623	40.37128	33.82486	67.79815	84.69537	1.11473	30.01261	93.74996
2018-05-09 16:04:00	8630330696303481578	0.00000	11.46586	13.52480	13.11957	10.35622	13.87250	14.09775	12.17442	0.30840	43.51747	61.69433	55.17076	8.32064	92.75634	86.02758	63.06942	22.03177	81.65806	9.55553	61.27924	83.01366
2018-05-09 16:05:00	3590433799317661891	0.00000	9.69223	14.18766	9.64430	9.43652	10.86298	13.83523	15.15866	0.02480	50.45702	37.27842	32.45622	65.20404	10.84406	14.03554	42.88464	51.66437	98.34026	63.12932	28.39517	23.84386
2018-05-09 16:06:00	3590433799317661479	0.00000	9.26855	11.01252	6.82473	15.24221	10.43575	11.61712	10.67150	0.00139	51.95342	35.35524	57.24825	54.02625	8.04440	17.90572	88.98880	17.86177	39.13731	23.77467	60.96672	42.54543
2018-05-09 16:07:00	8630330696303481636	0.00000	8.26393	11.82858	10.40162	10.07857	9.78552	12.98782	13.30013	0.23991	54.58182	64.57845	39.74793	45.97581	87.24234	20.47131	81.60430	66.39258	77.56461	4.63626	74.66416	79.00428
2018-05-09 16:08:00	863033069630348198	1.00000	9.87165	11.34978	8.13649	8.86127	13.39811	9.45645	10.39046	0.00768	60.92184	41.14078	51.14392	86.41686	12.77104	35.83235	62.51882	71.21925	25.35923	21.04596	6.17650	1.48214
2018-05-09 16:09:00	863033069630348644	0.00000	9.51691	9.08045	5.54233	12.88195	10.78592	9.67060	10.91091	0.00096	58.11094	47.15829	61.26780	38.72048	49.21897	14.77753	20.16595	73.18611	55.90145	50.57102	50.21522	43.32450
2018-05-09 16:10:00	359043379931766700	1.00000	9.44267	8.84884	9.89483	10.07285	10.46853	8.94370	13.63374	0.00339	48.74425	32.75432	56.82981	33.19108	40.88971	65.84072	90.99096	44.64468	27.12198	88.61887	4.44185	98.99873
2018-05-09 16:11:00	359043379931766932	1.00000	12.31528	6.67367	14.00668	9.35230	9.96506	6.63091	10.76658	0.00084	53.23210	27.07491	49.20997	97.14398	88.85546	10.33603	89.24905	7.30567	14.50305	61.21918	79.76990	85.67984
2018-05-09 16:12:00	863033069630348305	0.00000	8.16916	10.72483	13.29210	10.99467	13.26832	12.14108	10.62812	0.00825	56.40742	47.26389	53.78379	86.31009	15.17267	61.81421	86.47703	86.85283	80.27632	86.16421	69.70138	36.47815
2018-05-09 16:13:00	8630330696303482154	0.00000	10.82306	9.54282	12.49519	9.34510	12.16836	12.67237	11.73889	0.17633	53.14230	29.05096	61.66120	23.09341	88.06346	96.16161	57.21473	83.49389	69.43426	85.29890	51.25232	41.23503
2018-05-09 16:14:00	8630330696303481230	0.00000	11.68128	13.64898	12.24603	12.92448	11.89811	10.37158	12.59680	0.00030	61.77135	46.19528	53.41104	44.84532	3.92123	81.40263	24.77845	49.62907	5.40842	93.58737	47.30667	93.24608
2018-05-09 16:15:00	8630330696303481578	1.00000	10.78535	12.93791	14.07626	8.72780	10.32695	9.74001	11.04528	0.00016	45.99880	31.59673	45.64321	78.46177	71.87873	55.04411	97.25396	52.16553	7.45803	94.45891	9.86658	35.70738
2018-05-09 16:16:00	863033069630348917	1.00000	6.40019	9.64849	10.58076	8.38505	14.65259	6.95403	11.74870	0.01638	57.98164	45.39101	35.98496	40.10778	81.14995	71.54826	79.41069	46.72230	26.94646	55.15238	20.26648	28.47918
2018-05-09 16:17:00	3590433799317661073	0.00000	9.17068	12.41483	9.09284	13.52495	12.89847	12.80122	12.01210	0.00059	36.62397	40.42442	61.90426	52.72034	96.35706	76.37839	42.26333	41.75726	18.36549	19.55926	2.85299	57.53813
2018-05-09 16:18:00	3590433799317661925	1.00000	7.79492	13.30445	12.16185	9.94933	11.75946	7.41243	15.75612	0.00082	40.35032	54.11815	65.17935	48.14358	17.82987	9.72773	84.27233	11.03704	13.75349	92.20294	57.50250	38.28419
2018-05-09 16:19:00	359043379931766015	1.00000	9.01303	12.88585	8.09135	10.77610	12.16523	6.87980	9.47774	0.01365	30.75523	29.31926	35.46027	62.91342	48.58457	7.98278	47.67720	80.21208	81.96271	28.58857	10.98778	16.41701
2018-05-09 16:20:00	863033069630348040	1.00000	9.68685	14.28967	7.79293	9.33772	13.69812	10.83547	13.10558	0.03961	45.72177	48.69061	66.17183	15.50273	78.75858	54.29860	93.40520	94.01260	30.54760	96.10087	8.10263	20.67618
2018-05-09 16:21:00	8630330696303481008	1.00000	7.91309	13.01571	7.25228	9.41377	14.21267	8.18698	8.06825	0.81249	44.87329	43.96531	46.82502	76.26938	95.11960	72.75751	18.27927	70.98526	38.73109	34.52225	12.98097	10.24176
2018-05-09 16:22:00	3590433799317662014	0.00000	6.79471	13.70071	11.50671	10.51492	12.02410	12.45967	11.78326	0.00413	33.70439	41.68595	29.49234	38.70611	59.87404	73.09157	81.27282	17.81652	93.75537	78.08162	59.38350	12.99282
2018-05-09 16:23:00	863033069630348354	0.00000	7.74637	15.60368	13.70612	10.69159	12.68822	15.27534	12.58500	0.02178	70.91953	79.08161	68.59609	81.25994	90.46872	99.15935	74.75367	61.26529	35.05698	58.28591	39.08833	94.36640
2018-05-09 16:24:00	863033069630348305	0.00000	11.12591	11.91466	8.49245	14.29829	8.99957	12.09904	10.84802	0.00018	58.23469	56.26442	61.56049	27.56032	77.58249	9.88882	69.27417	1.50421	12.21743	20.07650	93.19272	8.76747
2018-05-09 16:25:00	8630330696303482162	1.00000	11.85423	9.89987	13.64628	8.30926	10.05344	9.85885	8.47759	0.01446	38.80238	49.54922	65.81926	97.63643	78.58461	82.06646	55.59760	75.13955	1.72321	4.80970	41.63357	18.80312
2018-05-09 16:26:00	359043379931766155	0.00000	7.41801	14.66253	8.39258	13.39698	13.11768	14.12471	12.42317	0.00136	51.44035	53.77504	32.12562	86.40091	2.82630	27.16251	98.37285	77.06743	33.87465	93.54995	28.82867	3.98806
2018-05-09 16:27:00	8630330696303481446	1.00000	10.63845	8.80611	9.79939	9.40624	8.93621	11.01331	13.93714	0.00353	44.48304	45.71406	75.02417	2.34848	64.84999	50.98283	22.25347	81.76108	95.43707	42.50539	95.05151	56.22568
2018-05-09 16:28:00	863033069630348255	1.00000	6.45299	10.04740	10.39936	5.88819	17.21001	5.83574	10.84661	0.12047	54.78930	45.85270	53.52649	0.43932	5.40271	41.28067	84.84596	35.41373	63.40938	59.79232	5.23384	60.79657
2018-05-09 16:29:00	863033069630348818	0.00000	10.78663	14.78366	10.51191	11.98763	14.37567	14.22801	13.70996	0.00055	66.69730	56.61743	47.79817	30.10054	78.78244	9.39526	62.01829	47.98180	42.53572	39.54138	30.84071	29.34119
2018-05-09 16:30:00	359043379931766098	0.00000	7.88565	12.78320	10.59001	10.28565	12.29043	12.32134	14.54619	0.48790	42.91642	49.00796	69.46808	14.60217	36.29172	97.35304	47.26247	70.67896	44.52252	78.11421	63.01303	76.14859
2018-05-09 16:31:00	3590433799317662386	0.00000	7.16586	15.62714	9.02931	10.67541	13.14504	12.99386	15.54953	0.00967	38.21302	59.12461	59.78816	68.31895	37.72439	81.93321	14.67631	61.56138	39.27423	48.30169	69.63175	37.99354
2018-05-09 16:32:00	3590433799317662352	1.00000	9.84073	11.29183	12.25856	10.81744	9.98956	10.55714	12.51407	0.00016	58.84328	72.64116	34.57089	62.80837	40.29503	71.01707	17.47192	98.18548	21.43636	27.57603	5.86809	78.29593
2018-05-09 16:33:00	863033069630348149	1.00000	12.50111	13.58788	9.52014	8.54954	8.52974	10.70046	11.38422	0.00468	41.13505	32.46207	50.85034	22.39265	85.05618	89.77982	91.01608	53.61980	10.20302	93.66013	53.48774	11.64712
2018-05-09 16:34:00	359043379931766635	1.00000	9.56507	15.96445	10.17152	4.38135	14.45593	11.72379	14.05806	0.26195	41.23000	47.51837	54.16175	60.87163	73.98568	13.60667	19.24752	92.61168	8.23548	13.26712	54.43563	3.58745
2018-05-09 16:35:00	863033069630348388	1.00000	9.44285	8.99137	11.09907	10.60502	12.00927	7.77255	11.08276	0.00074	51.39634	37.25303	76.50526	73.32210	56.79981	90.75367	2.73862	73.84710	10.60460	52.63902	13.00680	8.95304
2018-05-09 16:36:00	3590433799317661479	1.00000	14.82962	10.52457	14.12975	8.35022	9.87949	9.78061	15.12778	0.00006	51.43344	35.55653	74.25543	10.82172	98.40362	44.84864	16.39901	77.64142	57.31601	98.52249	92.89794	28.99968
2018-05-09 16:37:00	8630330696303482048	0.00000	12.32857	13.27227	9.94470	10.33963	12.51854	14.27412	14.80755	0.00059	46.22556	20.70962	50.81094	13.33698	87.95744	71.39313	64.25003	99.69850	10.70734	83.46576	12.83700	32.02737
2018-05-09 16:38:00	8630330696303481289	1.00000	13.03643	10.30861	13.57619	9.45693	9.30246	9.12322	13.73156	0.00077	35.15534	63.78588	33.77448	5.38065	82.58473	99.17133	55.44172	69.53052	47.27980	30.65327	74.37629	49.59624
2018-05-09 16:39:00	359043379931766106	1.00000	9.26737	12.95477	7.82528	9.83829	12.05766	10.38560	12.73245	0.01977	22.14681	64.80832	68.49792	24.18855	71.00783	6.52707	60.16720	56.53176	37.23963	23.52332	6.72386	97.58664
2018-05-09 16:40:00	3590433799317661164	1.00000	11.03862	8.47640	12.85937	9.82317	11.91422	8.02389	9.66658	0.09229	47.47754	53.06700	38.37325	1.12862	33.78018	25.46936	22.94942	64.57625	56.23373	70.70901	37.72981	32.38263
2018-05-09 16:41:00	3590433799317662311	0.00000	9.27539	16.83414	13.44874	5.80283	12.02478	15.04203	13.21685	0.00643	45.55708	62.31119	58.20200	27.76284	98.50787	95.60417	47.07045	25.89746	73.10222	72.46856	47.34838	15.37224
2018-05-09 16:42:00	8630330696303481008	1.00000	16.20751	7.59651	14.36720	7.88690	9.35998	5.86178	15.86937	0.00007	42.55813	70.82243	53.11331	75.52009	5.44558	58.36764	88.88409	31.80940	2.28280	16.70641	55.58739	2.32177
2018-05-09 16:43:00	3590433799317661305	1.00000	13.11284	7.58073	12.60516	8.35230	9.51140	7.61701	12.76390	0.00337	72.54219	55.27511	63.73196	84.50410	69.42706	50.52409	33.44516	48.32025	74.67065	56.33538	2.87516	45.88920
2018-05-09 16:44:00	359043379931766387	0.00000	8.67197	14.53310	10.07571	12.13286	11.15364	12.88867	14.12344	0.00072	62.21371	51.45890	47.41655	98.96546	34.20706	91.90986	83.04487	95.39613	86.64781	51.71105	76.32341	68.97228
2018-05-09 16:45:00	863033069630348560	0.00000	10.30201	13.00822	12.82208	7.21840	14.75928	11.96326	12.38962	0.05123	50.72131	47.86969	52.57702	73.72316	12.68261	17.41685	63.64473	56.30482	88.54918	83.63225	88.45337	42.46747
2018-05-09 16:46:00	8630330696303481131	1.00000	12.76775	6.99906	12.91214	8.16425	10.58864	4.71368	10.35498	0.00285	46.52427	55.94117	55.67303	16.87820	12.42204	13.29465	49.47350	17.86658	32.73679	52.38285	1.03066	3.75033
2018-05-09 16:47:00	863033069630348370	0.00000	6.96889	15.21088	11.00892	11.95104	15.55495	11.72146	15.00092	0.00021	40.27265	47.27290	45.85577	81.07312	39.13821	64.42273	46.57323	47.12803	82.47718	3.31901	74.23662	11.39350
2018-05-09 16:48:00	359043379931766056	0.00000	7.89024	12.93999	9.10913	13.55226	14.36587	12.25128	12.68389	0.00251	43.20291	50.89792	36.98531	62.74954	74.09102	83.32598	15.81697	11.88047	7.51936	42.51351	76.53079	22.88477
2018-05-09 16:49:00	3590433799317661487	1.00000	13.59942	10.92351	10.57541	8.56386	8.70874	11.44536	17.84757	0.00006	44.04466	36.47502	45.18233	72.40469	27.68348	54.02597	17.23988	70.06603	18.59251	48.55420	12.03815	13.77242
2018-05-09 16:50:00	3590433799317662378	0.00000	8.70705	11.85304	7.37738	13.43888	12.81388	12.20652	12.43239	0.01578	64.77663	31.28422	55.32700	57.28974	97.69216	55.71334	40.79746	64.75880	82.26191	82.71127	73.45032	49.57078
2018-05-09 16:51:00	863033069630348040	1.00000	14.06405	11.11877	14.09883	8.99979	6.95347	11.49406	12.28508	0.00003	25.68872	36.15080	41.54714	63.25083	58.19549	8.11549	47.89445	67.73238	8.74957	34.56211	15.05281	68.28607
2018-05-09 16:52:00	8630330696303481859	1.00000	11.80179	8.48477	12.72598	8.12984	7.99451	9.24772	11.63722	0.00014	31.69089	35.04271	37.80337	17.01065	49.96378	81.56335	44.70139	67.14175	55.71314	26.10906	38.65167	2.43914
2018-05-09 16:53:00	8630330696303481636	1.00000	9.42168	13.40147	10.33484	11.64951	8.62028	9.76262	11.13396	0.00042	26.97697	44.53962	42.43183	68.65714	65.35235	52.43478	0.14956	93.73889	76.86883	90.62932	11.38746	98.66758
2018-05-09 16:54:00	8630330696303482386	1.00000	12.39516	7.29360	13.39290	9.27059	8.72142	8.18722	11.46524	0.00025	43.10612	34.98912	48.80204	79.24015	41.01912	11.02472	29.73709	57.72899	53.41228	60.42770	27.23308	97.78355
2018-05-09 16:55:00	359043379931766502	1.00000	12.58878	8.52915	11.94552	7.81878	8.95090	9.81641	15.15159	0.00014	49.43649	62.97724	33.83513	84.79666	61.84631	87.81831	29.84780	3.56038	75.51375	34.61933	32.45850	19.34162
2018-05-09 16:56:00	8630330696303481412	1.00000	12.78954	9.75338	10.73519	9.76687	9.40676	6.70943	12.88588	0.00016	48.00431	33.60392	67.25050	2.14814	24.30108	54.87571	64.14255	4.17465	81.87898	32.65420	2.51422	54.43268
2018-05-09 16:57:00	359043379931766528	0.00000	10.50593	13.55721	13.16006	10.13482	15.95395	12.82121	15.52668	0.00009	67.26772	63.66294	65.32968	69.19887	66.91239	42.25159	81.01178	71.51928	43.81951	19.83619	96.83647	64.15706
2018-05-09 16:58:00	359043379931766254	1.00000	12.19950	14.05217	7.34248	5.32496	12.12457	10.31959	11.93701	0.05566	42.98855	51.77610	41.84714	60.40041	93.23567	97.18757	4.73505	64.21445	16.09394	39.40980	35.19111	24.92251
2018-05-09 16:59:00	8630330696303481560	1.00000	8.68471	11.31260	6.52186	8.53691	14.90744	9.01441	10.27165	0.05027	40.09075	35.35900	53.69566	86.02732	73.92832	12.49678	97.86464	57.45684	56.69851	99.76539	1.55174	25.84753
2018-05-09 17:00:00	3590433799317661156	0.00000	7.71840	13.93604	7.44373	13.79182	12.77829	13.95270	13.27589	0.00102	46.59979	55.07763	56.71115	31.27855	76.25137	30.01394	37.42016	15.28128	15.97282	96.47127	56.22760	46.06496
2018-05-09 17:01:00	863033069630348966	1.00000	9.39744	9.74425	12.64783	11.02446	10.13705	7.92573	13.74461	0.00036	44.76762	22.15274	49.38993	97.53423	2.13405	8.51147	94.68099	47.06074	63.63538	22.38546	93.30615	21.34342
2018-05-09 17:02:00	3590433799317661578	1.00000	8.50464	13.77585	10.17152	9.61091	11.03114	8.87353	15.37616	0.00479	37.56086	25.11623	28.07424	12.18558	28.55740	9.48468	74.82157	47.71010	37.02415	29.81530	12.21082	31.57091
2018-05-09 17:03:00	863033069630348883	0.00000	10.87685	9.91112	4.60589	13.85385	9.21318	14.43482	9.81411	0.00039	49.90298	37.22617	41.30560	80.59732	20.11365	80.25033	69.77371	74.89684	28.23538	73.98436	33.97169	60.93786
2018-05-09 17:04:00	359043379931766718	1.00000	13.51993	11.14315	11.63800	9.39040	11.77464	6.02515	12.21490	0.00038	61.15659	58.43256	43.67772	49.76025	40.93459	16.37436	30.36259	27.76181	54.11958	28.40039	26.61111	90.99606
2018-05-09 17:05:00	8630330696303481909	1.00000	10.66784	9.14759	12.73940	9.93249	7.86639	11.76077	10.81275	0.00076	44.91478	53.05498	62.36635	44.25314	77.33773	31.18226	27.74190	27.74474	41.10634	62.41927	52.14508	98.00189
2018-05-09 17:06:00	8630330696303481370	0.00000	11.66634	14.13519	9.24249	10.56104	16.21515	13.50775	14.72560	0.00072	46.26334	31.46934	37.47624	60.76547	69.60900	45.26024	44.86668	39.75319	17.09686	85.74600	69.77314	58.10805
2018-05-09 17:07:00	8630330696303481818	1.00000	8.06462	10.88676	8.37352	11.18012	13.71767	8.39513	13.14950	0.00074	35.62924	39.21036	53.31607	73.12129	87.31321	9.50234	24.41834	90.00310	65.33370	77.72477	41.47872	51.53452
2018-05-09 17:08:00	8630330696303482188	1.00000	13.88062	12.63428	11.86757	6.39510	11.68342	7.96065	13.74892	0.00027	39.05360	28.76894	72.96384	48.43412	12.97664	65.35279	97.55913	55.99835	41.28625	67.94779	54.78799	42.97563
2018-05-09 17:09:00	863033069630348156	1.00000	11.45287	11.31917	12.08809	11.34858	8.40847	11.46818	11.68888	0.00010	46.89056	24.64941	57.81417	10.48287	87.90886	72.81848	15.31525	81.25694	98.68326	90.10892	16.38700	89.82075
2018-05-09 17:10:00	8630330696303482006	1.00000	12.84608	13.01609	11.61623	9.41385	7.17379	10.90834	15.17583	0.00005	46.08994	53.23902	53.25758	18.16845	62.28181	92.13795	83.35609	24.89349	14.45196	36.55149	11.48520	88.34679
2018-05-09 17:11:00	863033069630348834	0.00000	9.01556	11.61316	9.09539	13.58907	13.37951	12.14797	12.51991	0.00087	54.73262	37.66718	72.11822	20.95117	48.08833	51.05985	39.03598	15.82184	32.60873	45.39307	64.04623	44.03008
2018-05-09 17:12:00	359043379931766817	0.00000	8.05853	15.35435	14.19252	9.15834	11.30134	14.43968	11.80408	0.02165	48.92552	39.57890	47.67755	82.60360	54.97175	49.05838	14.54796	45.72353	6.14792	98.24619	34.52279	55.14720
2018-05-09 17:13:00	8630330696303481123	0.00000	5.78896	10.00945	4.59275	18.64793	11.21750	13.58155	7.68816	0.00017	74.46040	57.35123	67.29358	25.01027	16.89583	86.84411	34.40494	98.56764	39.66350	61.62466	98.51287	67.48339
2018-05-09 17:14:00	863033069630348735	1.00000	8.93254	10.84513	7.24918	9.33656	13.41484	9.10183	10.28674	0.02402	85.61478	54.13912	73.71602	18.24407	72.64194	80.30576	3.74820	76.43812	27.89622	89.30168	3.12102	39.58648
2018-05-09 17:15:00	8630330696303481628	1.00000	7.58583	14.91777	7.90199	13.77455	12.06066	12.34446	13.29583	0.00144	38.43132	68.80736	43.89868	52.73391	37.20122	3.97087	23.93025	30.82770	86.74332	27.74158	13.20714	56.16836
2018-05-09 17:16:00	8630330696303481594	1.00000	11.94548	14.16993	8.05524	11.10009	11.39610	10.17577	14.01232	0.00133	59.49590	41.46793	48.64666	0.98275	37.64233	13.00747	73.41662	67.59287	9.72633	48.11896	16.55279	17.49706
2018-05-09 17:17:00	359043379931766791	1.00000	7.97515	10.09485	9.67873	10.04209	13.31599	10.64890	14.53941	0.17812	43.68513	49.35725	33.68172	20.45661	67.94112	97.77759	28.15806	45.55170	92.33999	72.05353	72.13772	73.18165
2018-05-09 17:18:00	863033069630348768	1.00000	13.51694	9.61298	12.85493	8.42349	10.35201	4.87674	11.26300	0.00019	29.37169	63.26042	50.47066	35.34207	46.83949	50.80588	66.49464	33.29026	95.56147	81.30165	97.32525	89.93504
2018-05-09 17:19:00	8630330696303482204	0.00000	7.97564	13.09735	9.87872	14.47954	10.90261	12.58039	11.34262	0.00007	52.40509	32.77779	65.51739	66.04780	66.98406	64.09190	33.03936	21.96600	5.34848	8.22832	19.58865	81.55156
2018-05-09 17:20:00	8630330696303482337	0.00000	7.20340	13.30992	12.36331	10.54183	20.93620	9.79147	16.09228	0.00313	44.72737	32.77598	64.56962	43.49232	61.19709	88.94660	68.42776	93.87603	20.11587	4.58007	7.76351	48.35165
2018-05-09 17:21:00	863033069630348420	1.00000	9.58043	13.79294	8.72829	10.82115	13.50255	11.11214	12.17727	0.00384	45.60932	46.32522	59.21451	74.47966	97.13996	25.34888	2.85700	48.05018	60.38386	23.35367	78.50050	60.07191
2018-05-09 17:22:00	8630330696303481743	0.00000	7.86952	14.20000	10.41712	11.21056	14.55992	13.56889	15.53886	0.00033	46.17849	25.91160	56.40837	82.91514	33.78783	1.90916	57.68072	85.53762	29.79879	61.36804	26.70931	67.70270
2018-05-09 17:23:00	8630330696303481511	1.00000	16.73478	7.64746	13.77385	8.42060	9.31874	8.52531	16.65092	0.00019	23.53051	23.47029	48.86273	39.49407	38.23752	42.27517	52.97696	4.80990	58.50085	29.95236	3.38737	88.75021
2018-05-09 17:24:00	8630330696303482337	1.00000	15.21428	8.44379	15.93597	8.90599	9.23526	8.22852	12.29627	0.00019	78.82128	41.49403	42.91443	19.25419	59.86830	65.83747	40.30028	12.65308	97.39360	67.65169	65.68255	56.01097
2018-05-09 17:25:00	8630330696303481669	0.00000	13.54204	13.29450	6.68525	1.81070	10.46598	10.59673	14.15697	0.03724	55.18406	50.99944	58.34768	97.88144	49.13115	79.36820	19.15673	27.55350	90.80878	49.04923	91.54026	50.21125
2018-05-09 17:26:00	863033069630348677	1.00000	13.68721	9.62631	14.43466	9.48847	8.22515	8.17846	9.64353	0.00017	41.87925	44.75143	41.81710	25.76412	85.67547	81.93075	25.05241	7.51486	14.10387	4.79784	65.05470	15.35744
2018-05-09 17:27:00	3590433799317662428	1.00000	13.18389	8.89671	12.09665	9.66153	9.84974	9.95746	11.93721	0.00117	53.41782	39.23469	64.81621	38.95569	63.54544	21.26804	94.55701	91.86787	99.71123	11.29462	38.93353	6.16927
2018-05-09 17:28:00	3590433799317662105	1.00000	14.14764	7.99931	13.12979	10.49573	5.97575	6.84310	12.22465	0.00007	57.13762	43.83937	64.66846	8.81031	30.58745	89.08220	38.99353	83.57356	38.24828	70.20972	69.42410	79.48182
2018-05-09 17:29:00	3590433799317661339	0.00000	6.90811	9.27304	3.75290	15.97929	9.43934	15.22710	9.21492	0.00013	57.67410	41.61978	15.14534	91.17462	96.92420	50.04210	85.11757	71.21715	75.67259	81.89205	34.71034	91.32161
2018-05-09 17:30:00	3590433799317661669	1.00000	11.40186	12.50659	8.98443	10.39803	9.82562	10.12822	11.83680	0.00123	22.72403	34.60739	54.63035	13.04859	26.79634	13.55099	84.29894	77.76609	28.66392	93.81732	29.86445	72.79285
2018-05-09 17:31:00	8630330696303481677	0.00000	6.34615	9.41511	5.27467	13.38667	11.91706	12.29074	12.39336	0.00168	50.64753	30.14889	48.92016	88.47864	98.32069	5.09190	82.53559	30.48447	43.81448	6.43334	70.05902	48.61898
2018-05-09 17:32:00	863033069630348537	0.00000	9.01192	11.44013	16.44724	8.68108	14.82523	13.19360	10.15855	0.00155	68.10708	63.04627	65.10767	1.83186	33.38238	47.18878	9.99828	18.51068	59.27018	49.07965	10.31503	1.86704
2018-05-09 17:33:00	3590433799317661610	1.00000	14.74500	7.70709	12.48000	8.93261	7.53332	12.67421	15.92223	0.00157	29.08864	37.93507	50.77807	77.91971	72.73070	79.20163	68.72260	47.34319	94.09948	86.68038	48.59790	71.87874
2018-05-09 17:34:00	863033069630348636	1.00000	8.95710	15.15592	10.41668	7.31862	10.54787	15.29093	14.09807	0.02928	55.26266	30.93923	70.00605	56.66414	66.58030	41.00472	41.59012	30.58715	66.56100	6.74783	0.08861	96.12825
2018-05-09 17:35:00	8630330696303482238	1.00000	8.29293	11.64040	8.67229	7.65846	12.06092	7.09929	8.61780	0.03524	27.00774	30.60150	44.17768	71.42249	7.00691	64.71461	42.32865	69.12058	43.02680	20.00892	31.64314	51.30235
2018-05-09 17:36:00	863033069630348511	1.00000	9.68683	13.45808	8.64862	7.78487	10.64041	10.51347	11.32959	0.10603	47.33835	55.33196	71.89689	60.88170	28.99151	47.13328	20.70601	12.16052	29.90782	14.78738	45.54330	7.45953
2018-05-09 17:37:00	8630330696303482345	1.00000	10.28448	11.45496	12.46301	11.35507	8.48539	7.31613	12.81620	0.00107	49.65156	48.47374	36.47949	95.53788	75.20401	88.03225	54.19575	51.32311	31.02037	71.75558	30.72636	17.69952
2018-05-09 17:38:00	8630330696303482006	1.00000	8.81871	9.31578	8.71735	7.56878	14.69396	9.67653	11.62518	0.37110	47.84816	40.54930	37.63009	68.68222	4.93054	31.70569	24.03670	97.05618	56.14950	67.23542	80.63528	10.68947
2018-05-09 17:39:00	3590433799317661065	0.00000	12.32380	9.27055	15.04074	11.37622	6.65924	10.57197	10.46671	0.00013	75.72935	35.57099	46.79422	78.94624	99.89294	37.96725	29.51971	53.78603	75.52679	27.06904	14.56512	45.31745
2018-05-09 17:40:00	863033069630348289	1.00000	12.28700	10.53759	12.68397	10.24881	9.28687	9.00459	17.89882	0.00005	43.79812	49.57427	45.49776	18.07130	8.88911	32.76007	2.63787	54.46046	88.28410	32.83104	41.73413	36.51470
2018-05-09 17:41:00	359043379931766254	0.00000	9.32530	14.18764	6.12387	6.43361	15.38147	15.09648	17.30109	1.54718	57.00210	43.84385	65.72201	32.15769	83.86062	39.12066	58.69400	15.24161	45.41098	65.38982	35.58801	65.39540
2018-05-09 17:42:00	3590433799317661578	1.00000	14.70397	10.45641	12.65135	7.96087	6.27054	11.66227	12.95790	0.00005	43.40939	35.63305	53.99098	64.32852	61.95059	28.14702	0.87181	35.89870	65.84540	68.76448	76.20587	76.12303
2018-05-09 17:43:00	3590433799317661529	0.00000	12.11263	12.84447	13.19689	9.00245	14.41684	13.68231	13.06746	0.02220	49.07967	40.70426	58.48397	44.19329	15.24782	87.24465	12.41368	33.81984	64.44455	52.32886	47.71602	75.32886
2018-05-09 17:44:00	359043379931766155	0.00000	7.84695	12.07430	12.96065	10.56597	11.74502	13.24922	13.78280	0.27113	52.19893	43.38761	66.95463	60.76959	9.22045	17.69574	30.36530	78.74864	24.04722	74.65968	94.83290	50.71922
2018-05-09 17:45:00	863033069630348057	1.00000	11.05946	10.95835	12.14990	10.03339	8.30861	15.21860	11.59914	0.00039	59.31396	34.47217	50.71157	88.74491	39.94464	38.25444	2.52859	90.68253	43.27970	38.44153	85.23654	58.92826
2018-05-09 17:46:00	3590433799317661123	1.00000	9.04044	9.42829	9.72570	10.46725	7.42695	12.09956	14.30898	0.00023	53.88981	56.74553	55.80249	62.97783	96.54667	11.82505	13.42394	90.52954	53.50135	59.17408	48.39612	7.82532
2018-05-09 17:47:00	863033069630348313	1.00000	7.76653	8.72263	10.89071	10.67301	10.13747	7.51837	8.89149	0.00305	48.81080	39.79862	36.46441	89.88351	58.08664	89.35947	43.34411	98.71699	66.19719	26.60666	28.85864	46.58102
2018-05-09 17:48:00	8630330696303481370	1.00000	3.66333	10.91621	12.52102	10.19174	14.32700	6.70315	11.48334	0.02569	62.73175	33.58746	49.46793	5.14896	27.84736	35.47283	80.45349	7.10066	26.69525	80.68000	53.48002	90.69609
2018-05-09 17:49:00	359043379931766866	0.00000	11.18070	10.30590	6.87951	12.18995	13.04109	13.48994	11.87839	0.00008	32.69439	51.84599	57.98769	15.41995	21.79169	26.71574	98.38266	87.67688	17.97449	20.54071	82.79572	64.87449
2018-05-09 17:50:00	863033069630348966	1.00000	11.72093	13.34384	7.19617	7.23915	12.92386	7.41865	10.57338	0.13629	58.01596	50.71127	57.17584	19.27591	92.25559	52.03613	23.76791	14.46137	7.57330	19.09182	95.78462	63.14743
2018-05-09 17:51:00	359043379931766296	1.00000	11.64785	14.52071	8.05922	7.95620	12.26786	12.91304	12.81592	0.01585	51.74123	41.49609	48.94151	9.35333	76.14441	31.32319	99.23767	95.28308	37.31394	78.68913	20.92429	62.58813
2018-05-09 17:52:00	359043379931766296	1.00000	15.43533	9.50961	13.71837	9.50241	10.08365	7.61349	12.59049	0.00026	36.28762	42.84663	40.92396	84.52489	33.69523	70.96041	3.98519	60.67278	64.03404	31.04153	10.09773	29.52376
