latitude	longitude	store_name	code	location	imei
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303481172
10.31672	123.89071	Cebu City	PH	Asia/Manila	8630330696303482048
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303481651
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317662022
50.80019	7.20769	Siegburg	DE	Europe/Berlin	863033069630348537
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303481636
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	3590433799317662030
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661818
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303481024
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	8630330696303481362
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317661081
53.19146	-2.52398	Winsford	GB	Europe/London	359043379931766692
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348149
39.71734	-74.96933	Sicklerville	US	America/New_York	863033069630348339
40.72816	-74.07764	Jersey City	US	America/New_York	3590433799317661461
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317662014
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	863033069630348982
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481131
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303481933
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481883
29.84576	-90.10674	Estelle	US	America/Chicago	8630330696303482444
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303481081
48.77644	2.29026	Sceaux	FR	Europe/Paris	8630330696303481453
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317662253
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303481743
43.91452	-69.96533	Brunswick	US	America/New_York	8630330696303481024
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661362
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317661164
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766973
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348735
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766346
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	8630330696303482451
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	3590433799317662105
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661297
60.2052	24.6522	Espoo	FI	Europe/Helsinki	8630330696303481263
46.09273	-88.64235	Iron River	US	America/Menominee	3590433799317661123
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481248
34.25628	-78.04471	Leland	US	America/New_York	863033069630348453
41.66394	-83.55521	Toledo	US	America/New_York	3590433799317661248
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661982
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661925
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	8630330696303481586
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	863033069630348438
41.15376	-87.88754	Bourbonnais	US	America/Chicago	863033069630348073
37.52487	-77.55777	Bon Air	US	America/New_York	3590433799317661743
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	359043379931766932
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317662485
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	8630330696303481347
31.12406	-97.90308	Copperas Cove	US	America/Chicago	8630330696303482063
44.89784	8.86374	Tortona	IT	Europe/Rome	8630330696303481636
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481396
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	8630330696303481560
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303481958
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348065
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348149
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303482303
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	8630330696303481008
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303482295
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766023
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	8630330696303481503
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	359043379931766494
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481933
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	863033069630348123
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317661966
41.6764	-91.58045	Coralville	US	America/Chicago	8630330696303481388
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	3590433799317662402
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303481008
9.89206	43.38531	Baki	SO	Africa/Mogadishu	863033069630348594
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662444
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766338
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482105
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	3590433799317661727
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317661214
40.5576	-74.28459	Woodbridge	US	America/New_York	3590433799317661701
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	8630330696303482220
40.56754	-89.64066	Pekin	US	America/Chicago	8630330696303481107
-31.95224	115.8614	Perth	AU	Australia/Perth	863033069630348636
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	8630330696303481016
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348529
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317661784
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661016
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	863033069630348172
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303481206
-31.95224	115.8614	Perth	AU	Australia/Perth	359043379931766817
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303482378
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348222
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303481206
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303482022
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	863033069630348081
28.90054	-81.26367	Deltona	US	America/New_York	8630330696303481180
32.57756	71.52847	Mianwali	PK	Asia/Karachi	3590433799317661784
41.57721	-93.71133	West Des Moines	US	America/Chicago	359043379931766908
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317661750
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481776
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766320
36.65	138.31667	Suzaka	JP	Asia/Tokyo	863033069630348040
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	3590433799317661461
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303482287
-11.78333	19.91667	Luena	AO	Africa/Luanda	863033069630348727
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303481131
33.45122	-86.99666	Hueytown	US	America/Chicago	3590433799317661180
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481651
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303482493
52.41667	0.75	Thetford	GB	Europe/London	3590433799317662295
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	863033069630348057
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766205
42.16808	-88.42814	Huntley	US	America/Chicago	863033069630348552
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303481537
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661867
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	8630330696303482311
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348008
50.79205	-1.08593	Southsea	GB	Europe/London	8630330696303481255
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	8630330696303481842
43.61058	1.33467	Colomiers	FR	Europe/Paris	359043379931766858
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	359043379931766833
-34.88422	150.60036	Nowra	AU	Australia/Sydney	359043379931766817
49.593777	17.250879	Olomouc	CZ	Europe/Prague	8630330696303481925
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317661628
-3.74912	-73.25383	Iquitos	PE	America/Lima	863033069630348974
34.9	137.5	Shinshiro	JP	Asia/Tokyo	8630330696303481891
-11.78333	19.91667	Luena	AO	Africa/Luanda	3590433799317661834
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661024
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	359043379931766635
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	3590433799317661560
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661602
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	863033069630348032
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	863033069630348701
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661040
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481206
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	863033069630348123
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303482238
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317662493
14.46693	75.92694	Davangere	IN	Asia/Kolkata	359043379931766791
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	359043379931766064
40.72371	-73.95097	Greenpoint	US	America/New_York	3590433799317661388
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481057
41.57721	-93.71133	West Des Moines	US	America/Chicago	359043379931766841
51.88333	8.51667	Verl	DE	Europe/Berlin	863033069630348883
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	3590433799317662071
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348859
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	3590433799317661354
49.28669	1.00288	Elbeuf	FR	Europe/Paris	8630330696303482105
12.74409	-8.07257	Kati	ML	Africa/Bamako	863033069630348933
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317661859
40.34912	-111.90466	Saratoga Springs	US	America/Denver	3590433799317661214
35.88264	-80.08199	Thomasville	US	America/New_York	863033069630348321
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317661966
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	359043379931766486
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	3590433799317661065
43.83125	5.03586	Cavaillon	FR	Europe/Paris	863033069630348172
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	3590433799317661875
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	359043379931766817
43.67681	4.63031	Arles	FR	Europe/Paris	359043379931766320
-4.24444	-42.29444	Barras	BR	America/Fortaleza	8630330696303481206
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	8630330696303481123
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481032
52.48173	-2.12139	Brierley Hill	GB	Europe/London	8630330696303482352
-8.28333	-35.03333	Cabo	BR	America/Recife	3590433799317661222
39.43534	-84.20299	Lebanon	US	America/New_York	3590433799317661024
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	863033069630348370
53.78333	-1.06667	Selby	GB	Europe/London	863033069630348636
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	863033069630348271
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	359043379931766882
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	359043379931766296
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317661222
44.31771	9.32241	Chiavari	IT	Europe/Rome	8630330696303481750
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481396
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661354
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	359043379931766809
40.55851	17.80774	Mesagne	IT	Europe/Rome	863033069630348495
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766312
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481032
49.195061	16.606836	Brno	CZ	Europe/Prague	863033069630348651
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	3590433799317661065
38.91817	-78.19444	Front Royal	US	America/New_York	8630330696303481404
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303481297
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	863033069630348099
52.48173	-2.12139	Brierley Hill	GB	Europe/London	3590433799317661438
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	863033069630348891
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766437
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303481511
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303482220
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	359043379931766379
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766361
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661297
51.88333	8.51667	Verl	DE	Europe/Berlin	3590433799317661560
26.44931	91.61356	Rangia	IN	Asia/Kolkata	863033069630348644
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	3590433799317661875
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348396
43.91452	-69.96533	Brunswick	US	America/New_York	863033069630348263
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317662014
50.75767	-1.5443	Lymington	GB	Europe/London	8630330696303481065
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	8630330696303481990
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	863033069630348339
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303482063
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303481750
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	8630330696303481347
35.8	137.23333	Gero	JP	Asia/Tokyo	863033069630348362
40.56754	-89.64066	Pekin	US	America/Chicago	863033069630348727
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	863033069630348420
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	359043379931766981
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	8630330696303481339
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	359043379931766999
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303482030
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303482204
21.28306	-89.66123	Progreso	MX	America/Merida	359043379931766304
41.91886	8.73812	Ajaccio	FR	Europe/Paris	359043379931766346
21.28306	-89.66123	Progreso	MX	America/Merida	863033069630348727
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	8630330696303481768
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481172
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303481073
50.71229	4.52529	Rixensart	BE	Europe/Brussels	863033069630348073
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766221
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	863033069630348883
16.06213	76.0586	Hungund	IN	Asia/Kolkata	359043379931766437
59.33333	18.28333	Boo	SE	Europe/Stockholm	3590433799317661131
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	8630330696303481701
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661107
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317662279
-1.63333	13.58357	Franceville	GA	Africa/Libreville	3590433799317661925
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317661123
42.30865	-83.48216	Canton	US	America/Detroit	863033069630348008
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303481941
44.22639	22.53083	Negotin	RS	Europe/Belgrade	8630330696303482287
50.74497	3.20639	Mouscron	BE	Europe/Brussels	359043379931766015
36.92574	14.72443	Ragusa	IT	Europe/Rome	359043379931766254
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317662147
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	8630330696303481859
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348933
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766569
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303482345
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	3590433799317661693
48.8449	17.22635	Skalica	SK	Europe/Bratislava	8630330696303481461
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	8630330696303481834
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348602
42	21.32778	Saraj	MK	Europe/Skopje	8630330696303482386
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	8630330696303481792
51.21187	4.25633	Beveren	BE	Europe/Brussels	8630330696303481263
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	8630330696303482113
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317662451
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	863033069630348123
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303481610
37.49223	15.07041	Catania	IT	Europe/Rome	8630330696303482451
44.80477	-0.59543	Talence	FR	Europe/Paris	863033069630348396
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317661057
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481800
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348040
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303482311
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	8630330696303482097
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303482113
41.24264	16.50104	Bisceglie	IT	Europe/Rome	8630330696303481230
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	863033069630348198
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	359043379931766445
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661636
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	359043379931766460
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	8630330696303481222
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	8630330696303482360
44.92934	37.99117	Krymsk	RU	Europe/Moscow	3590433799317661347
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348990
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	863033069630348438
40.94065	-73.99681	Dumont	US	America/New_York	8630330696303481594
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766312
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317662436
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481453
41.54566	-71.29144	Middletown	US	America/New_York	359043379931766346
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303482261
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348891
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317662451
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	3590433799317661057
30.17746	-81.38758	Palm Valley	US	America/New_York	359043379931766338
38.58894	-89.99038	Fairview Heights	US	America/Chicago	8630330696303481594
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766866
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766775
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303482311
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317661305
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481925
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	3590433799317661669
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662329
45.51667	4.86667	Vienne	FR	Europe/Paris	359043379931766940
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	863033069630348099
36.06386	4.62744	El Achir	DZ	Africa/Algiers	359043379931766924
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	863033069630348636
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661321
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317662352
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317662493
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766163
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	359043379931766981
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317662154
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	3590433799317661701
23.07492	88.28637	Pandua	IN	Asia/Kolkata	8630330696303482196
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303481750
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	863033069630348123
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317661198
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766718
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	359043379931766718
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317661271
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482097
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481479
31.76212	-95.63079	Palestine	US	America/Chicago	3590433799317661768
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	863033069630348800
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348404
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348958
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	863033069630348370
53.37596	51.3452	Otradnyy	RU	Europe/Samara	863033069630348610
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766494
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481610
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662402
47.98372	10.18527	Memmingen	DE	Europe/Berlin	359043379931766932
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	8630330696303482212
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317662493
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	359043379931766320
22.10194	85.37752	Barbil	IN	Asia/Kolkata	8630330696303482394
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317661941
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	359043379931766965
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	8630330696303482360
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303481818
48.8449	17.22635	Skalica	SK	Europe/Bratislava	8630330696303481925
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	863033069630348057
9.535	-13.68778	Camayenne	GN	Africa/Conakry	3590433799317662394
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303481388
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317662162
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661479
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	863033069630348909
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303481594
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317661420
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	863033069630348305
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	359043379931766684
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661396
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	863033069630348354
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317661362
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	863033069630348750
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348768
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	863033069630348685
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	359043379931766486
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348842
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	3590433799317661867
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661628
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766908
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	8630330696303481958
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348297
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661081
39.09112	-94.41551	Independence	US	America/Chicago	359043379931766445
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	863033069630348453
37.95143	-91.77127	Rolla	US	America/Chicago	8630330696303481966
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661321
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481263
57.47908	-4.22398	Inverness	GB	Europe/London	863033069630348529
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	359043379931766593
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	3590433799317661701
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481685
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	359043379931766619
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481651
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303482022
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	3590433799317661958
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303482220
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317662014
40.72371	-73.95097	Greenpoint	US	America/New_York	8630330696303482477
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303481339
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	863033069630348818
35.85	117.7	Dongdu	CN	Asia/Shanghai	359043379931766429
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481354
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348537
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	8630330696303481115
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661560
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317662006
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	8630330696303481891
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	863033069630348503
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303481297
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	8630330696303481305
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317661719
30.16688	-96.39774	Brenham	US	America/Chicago	8630330696303482451
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303481255
15.5439	73.7553	Calangute	IN	Asia/Kolkata	359043379931766858
45.49428	-122.86705	Aloha	US	America/Los_Angeles	863033069630348164
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317661495
43.83125	5.03586	Cavaillon	FR	Europe/Paris	863033069630348255
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303481909
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317662311
33.98154	-81.23621	Lexington	US	America/New_York	863033069630348990
41.55947	14.66737	Campobasso	IT	Europe/Rome	359043379931766221
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348370
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481768
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303482469
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	359043379931766254
