ts	imei	mwra	c.android.youtube	c.katana	c.android.gm	c.android.chrome	c.dogalize	c.updateassist	c.android.vending	c.UCMobile.x86	c.UCMobile.intl	c.raider
2018-05-12 03:53:00	3590433799317661974	0.00000	15.78428	14.47803	8.28960	9.73854	12.34516	74.09443	46.22709	85.84291	93.10098	76.00678
2018-05-12 03:54:00	8630330696303482030	0.00000	10.63366	13.38384	8.19356	8.76413	6.26611	42.04803	49.88289	10.03499	75.09432	71.53168
2018-05-12 03:55:00	3590433799317661941	0.00000	11.66989	13.85400	8.72658	10.78439	8.10764	45.53415	33.48518	41.31014	37.31211	7.74904
2018-05-12 03:56:00	8630330696303481800	1.00000	11.20929	11.70307	10.98821	12.45288	8.69717	31.08227	35.38353	25.04570	80.32772	65.54412
2018-05-12 03:57:00	863033069630348032	0.00000	9.49548	13.20244	7.79881	10.62730	13.92006	74.86671	55.41939	88.25969	91.97610	32.47534
2018-05-12 03:58:00	3590433799317661545	0.00000	9.58716	15.82048	10.26586	10.47692	12.41831	55.11021	45.51275	71.42885	2.95656	75.86623
2018-05-12 03:59:00	8630330696303481891	1.00000	14.17666	11.25591	10.54870	11.12620	14.74086	54.32428	39.21575	79.55595	21.49016	50.27117
2018-05-12 04:00:00	3590433799317662261	1.00000	13.22944	14.22952	13.71012	17.97361	8.22500	67.24537	51.60363	65.62876	65.43218	92.91324
2018-05-12 04:01:00	3590433799317661685	1.00000	14.85375	12.75590	8.14976	11.67665	11.24565	47.89787	42.40400	45.05317	46.63981	71.47638
2018-05-12 04:02:00	8630330696303481271	0.00000	5.68982	16.84958	6.75338	8.35105	11.39069	54.57861	24.34502	26.96510	59.05771	98.53248
2018-05-12 04:03:00	3590433799317661339	1.00000	13.75215	7.62051	10.94120	13.32467	12.57218	40.16131	9.85501	76.19129	52.04137	29.11412
2018-05-12 04:04:00	863033069630348339	0.00000	12.56261	13.04624	9.87971	11.69356	6.95159	61.97191	47.92873	7.30459	38.29801	37.56866
2018-05-12 04:05:00	8630330696303481297	1.00000	7.59445	7.96464	13.91964	9.93166	13.72610	47.66133	80.99838	85.79872	20.64133	58.16217
2018-05-12 04:06:00	863033069630348446	1.00000	11.62056	8.99130	10.91446	12.46567	10.08816	60.82135	51.16054	95.59796	45.73981	65.07988
2018-05-12 04:07:00	8630330696303481081	1.00000	11.12039	8.97190	12.13477	11.16491	11.88654	71.04600	48.47586	17.77540	89.02194	69.83258
2018-05-12 04:08:00	863033069630348719	1.00000	10.51321	5.91854	14.97590	11.86846	13.75166	70.18371	67.93461	63.84102	19.38318	20.20558
2018-05-12 04:09:00	3590433799317661479	1.00000	15.09596	9.09860	12.41286	15.22964	10.12937	73.15946	34.65404	24.08913	45.06892	42.80554
2018-05-12 04:10:00	359043379931766791	1.00000	12.94585	11.12518	7.71349	14.24516	13.26220	58.03143	66.46872	89.45757	89.00283	91.52366
2018-05-12 04:11:00	3590433799317661933	1.00000	10.54238	5.06341	10.19674	11.92574	15.29428	72.82191	47.19871	86.61244	92.04774	70.01708
2018-05-12 04:12:00	3590433799317661701	0.00000	12.90202	12.79847	8.47829	7.71725	7.77263	57.12250	41.80108	81.04128	15.51397	63.32231
2018-05-12 04:13:00	3590433799317661867	0.00000	6.37912	15.92613	3.86147	9.64372	16.81578	63.51395	40.00257	69.55041	62.28188	37.10536
2018-05-12 04:14:00	8630330696303482485	0.00000	7.20677	14.09426	8.78359	11.85024	10.93525	58.86467	64.03017	31.45979	47.94029	73.01861
2018-05-12 04:15:00	3590433799317661636	1.00000	10.57265	9.88850	16.31256	12.40327	8.89904	68.27311	47.06267	57.86389	26.79723	35.50546
2018-05-12 04:16:00	863033069630348941	0.00000	12.15077	13.79676	10.79825	8.24269	7.80775	63.11662	39.66341	55.56953	61.97213	89.42408
2018-05-12 04:17:00	3590433799317661883	1.00000	8.28203	9.65474	11.87582	10.42834	10.85614	64.75714	48.83139	87.98562	34.82254	43.12394
2018-05-12 04:18:00	863033069630348776	1.00000	14.78335	11.05837	12.03995	13.57599	13.50881	60.61198	60.08361	72.81971	79.92540	61.20820
2018-05-12 04:19:00	359043379931766965	1.00000	10.62313	8.05258	8.42061	15.44078	13.58267	44.02543	22.96596	77.35888	17.48033	76.68918
2018-05-12 04:20:00	3590433799317662121	1.00000	8.63534	10.30891	8.35063	15.95025	13.74560	59.19757	76.75770	9.30035	94.03964	9.19009
2018-05-12 04:21:00	3590433799317661750	0.00000	15.30051	10.86775	9.92155	10.50578	9.28176	60.09367	61.22321	56.99852	21.59462	6.56233
2018-05-12 04:22:00	3590433799317662469	1.00000	6.46110	8.36648	8.87271	14.30644	10.03838	63.78179	45.69354	26.50778	41.46833	87.56543
2018-05-12 04:23:00	8630330696303482378	1.00000	8.36730	10.37005	15.95130	9.35843	8.79951	60.14508	57.38806	8.33868	39.28980	2.59318
2018-05-12 04:24:00	8630330696303482220	0.00000	9.29418	14.16415	9.54904	7.40382	12.90724	53.51295	52.11319	61.53489	20.81062	93.60945
2018-05-12 04:25:00	8630330696303481016	1.00000	8.57932	7.12417	14.11695	13.55077	14.80317	60.65645	49.73707	5.15557	61.35839	28.34496
2018-05-12 04:26:00	3590433799317661727	0.00000	8.49666	11.13049	9.61732	8.98905	10.62511	55.57450	54.18167	54.80627	46.65578	98.29248
2018-05-12 04:27:00	863033069630348610	1.00000	10.45077	6.94551	6.74515	10.73403	13.11307	12.75048	40.44494	84.33621	51.17145	17.18599
2018-05-12 04:28:00	863033069630348495	1.00000	9.87111	11.58967	7.80267	12.78702	14.36215	41.14937	39.65798	99.91237	36.10286	90.21084
2018-05-12 04:29:00	863033069630348388	0.00000	10.49523	12.05003	9.58009	9.33191	15.28770	63.50922	52.61644	62.08278	56.00631	69.98897
2018-05-12 04:30:00	359043379931766874	0.00000	9.71215	12.80471	9.29259	7.09364	15.92214	62.28140	53.21411	90.95289	53.84881	65.88393
2018-05-12 04:31:00	359043379931766270	1.00000	11.56961	7.32946	8.87916	12.74571	16.62365	28.35731	54.28735	32.53970	44.50387	73.20810
2018-05-12 04:32:00	8630330696303481883	1.00000	10.80985	9.10547	8.21536	13.06220	12.60853	59.33146	56.60134	91.51836	43.21466	66.08717
2018-05-12 04:33:00	863033069630348800	1.00000	12.21989	8.52957	11.59238	9.31279	12.23972	54.75198	59.96729	54.10243	13.28582	8.06051
2018-05-12 04:34:00	3590433799317661776	1.00000	11.83338	8.23320	11.86267	10.26205	9.04190	57.68981	56.93757	19.46634	28.51501	31.37159
2018-05-12 04:35:00	3590433799317661396	1.00000	9.13515	8.37659	7.88335	15.06896	14.69922	54.63597	48.87599	86.31799	70.45964	7.92363
2018-05-12 04:36:00	863033069630348321	1.00000	7.68356	9.34582	9.28542	15.18470	15.90222	48.56687	33.88718	27.43302	57.45213	40.02448
2018-05-12 04:37:00	8630330696303481909	0.00000	8.46875	12.24465	9.12740	10.87718	11.11343	54.40662	40.29590	16.27920	94.74397	9.07966
2018-05-12 04:38:00	863033069630348248	1.00000	13.09358	5.54290	11.73555	12.35443	12.48609	64.89771	41.26930	45.50146	2.50089	63.04430
2018-05-12 04:39:00	359043379931766874	1.00000	9.71372	9.77989	10.90390	13.10928	11.38021	69.67141	44.98350	5.02892	95.13782	83.90260
2018-05-12 04:40:00	8630330696303481180	0.00000	10.88853	14.73933	9.27951	9.08781	7.91286	71.06780	53.56890	87.41884	27.39376	77.81679
2018-05-12 04:41:00	359043379931766403	1.00000	14.25402	9.15973	10.87955	16.37138	10.87851	68.62113	48.11295	12.00591	12.96183	66.11001
2018-05-12 04:42:00	3590433799317662121	1.00000	10.84403	7.96574	8.54746	12.21776	11.42892	59.41729	44.82221	12.68825	81.10336	59.55709
2018-05-12 04:43:00	3590433799317661842	1.00000	10.57598	8.73732	10.46367	12.64726	11.69418	77.55736	19.29818	92.30960	69.23839	73.47307
2018-05-12 04:44:00	3590433799317662006	1.00000	12.66726	7.61835	13.26592	11.27857	11.98865	39.27022	45.61908	26.53596	25.13984	11.21428
2018-05-12 04:45:00	3590433799317662030	0.00000	9.73035	13.87006	9.38906	9.81526	14.00471	71.81966	71.06983	7.31318	75.54415	49.70566
2018-05-12 04:46:00	3590433799317662295	0.00000	9.14099	14.77683	9.77413	8.64112	16.34882	55.02449	47.98636	4.88661	5.98300	86.80884
2018-05-12 04:47:00	8630330696303481461	0.00000	10.64303	11.11179	8.99620	8.76189	8.10011	69.57069	48.37172	5.39324	88.35220	13.89009
2018-05-12 04:48:00	8630330696303481396	1.00000	10.98194	7.68769	10.02877	12.86618	12.34687	76.72678	35.62232	36.01479	30.36683	10.89842
2018-05-12 04:49:00	359043379931766908	1.00000	9.46139	9.87781	11.86573	11.90912	8.05957	25.56140	43.15112	38.46695	71.89192	6.98654
2018-05-12 04:50:00	8630330696303482287	1.00000	13.46066	12.30201	11.68837	11.94573	9.96323	56.31613	40.02242	4.11235	59.60654	74.47852
2018-05-12 04:51:00	8630330696303482311	1.00000	11.57479	8.56723	8.91163	13.24902	12.24630	58.64219	47.89795	96.65449	60.64455	51.47304
2018-05-12 04:52:00	3590433799317662105	1.00000	8.50203	9.06728	9.13319	15.27740	14.87450	48.07894	50.17223	69.02041	37.88953	63.24715
2018-05-12 04:53:00	3590433799317661040	0.00000	6.25100	14.60816	8.53277	10.86511	9.81896	42.03603	65.36746	31.20276	81.66181	4.55320
2018-05-12 04:54:00	8630330696303481537	0.00000	14.79135	12.65446	9.85030	8.78669	9.57046	48.09452	83.71991	59.12154	65.02291	58.73558
2018-05-12 04:55:00	863033069630348263	0.00000	10.90821	14.08607	8.68155	9.56026	8.61771	53.59622	50.32970	88.53307	4.38069	69.10568
2018-05-12 04:56:00	3590433799317662485	1.00000	5.29759	7.58780	7.52653	14.71134	10.87264	67.83667	37.63287	91.69141	58.71007	24.49781
2018-05-12 04:57:00	8630330696303481552	1.00000	13.46731	7.71654	7.30912	12.99157	14.20114	21.56134	56.12126	1.08080	17.70481	91.16979
2018-05-12 04:58:00	8630330696303481800	1.00000	7.56907	10.12327	9.65791	16.00860	13.41531	34.88567	39.89425	54.97745	87.11520	16.55171
2018-05-12 04:59:00	3590433799317661503	0.00000	13.08166	13.31939	10.25789	8.77585	10.18434	68.02344	55.44907	4.14371	57.20495	53.65218
2018-05-12 05:00:00	863033069630348271	1.00000	11.70232	4.78878	10.21428	13.66329	13.37568	70.46732	61.40479	42.81147	37.24259	28.17331
2018-05-12 05:01:00	863033069630348602	1.00000	11.88388	7.19912	9.26969	11.09178	13.41260	74.72738	47.71327	0.04972	43.38042	89.14329
2018-05-12 05:02:00	8630330696303481867	1.00000	11.28245	13.86979	10.67105	9.51001	14.04209	40.99566	62.34473	86.52153	43.55065	70.97485
2018-05-12 05:03:00	3590433799317661487	1.00000	11.19443	8.07514	9.26761	8.19190	10.02130	38.51022	57.27276	70.84135	6.58137	73.31099
2018-05-12 05:04:00	359043379931766585	0.00000	12.58075	9.73901	8.49811	9.87056	8.66987	59.09604	49.59402	76.30431	67.90629	9.80528
2018-05-12 05:05:00	8630330696303482303	0.00000	7.63163	15.64245	7.69716	10.65463	12.85437	60.59905	38.19130	29.13705	56.16112	22.59227
2018-05-12 05:06:00	359043379931766825	0.00000	12.88869	10.99222	8.56310	9.09480	9.08405	63.53551	31.32330	82.09984	35.66070	43.47944
2018-05-12 05:07:00	863033069630348990	1.00000	14.74644	10.86441	12.02945	12.00630	11.66173	70.25157	63.15848	90.59217	69.58560	87.81672
2018-05-12 05:08:00	863033069630348412	1.00000	12.75814	5.42221	11.06612	13.72751	15.03725	51.91350	53.66529	70.98644	86.78404	60.47127
2018-05-12 05:09:00	359043379931766387	0.00000	14.32176	12.24591	7.88845	10.85005	11.92945	46.68637	55.39341	6.53252	61.25691	61.34952
2018-05-12 05:10:00	359043379931766528	1.00000	6.46116	5.36884	13.01410	6.28903	13.08648	36.22132	54.87174	41.24470	97.64840	21.15209
2018-05-12 05:11:00	3590433799317661909	0.00000	7.90844	14.96620	7.21909	9.26424	14.23924	59.85136	54.99472	86.59548	4.02458	21.02862
2018-05-12 05:12:00	863033069630348784	1.00000	13.79622	6.61681	11.68477	13.11319	16.56247	55.25458	47.97238	4.41060	98.07507	74.42749
2018-05-12 05:13:00	359043379931766973	1.00000	12.99537	8.27666	10.66065	12.23381	12.55747	62.82131	60.99344	14.74553	5.80980	63.17207
2018-05-12 05:14:00	863033069630348396	0.00000	13.59370	11.99771	8.41566	7.45192	7.74087	68.17611	41.13453	53.71562	71.53886	6.83646
2018-05-12 05:15:00	863033069630348107	1.00000	8.70358	17.63220	6.77894	6.63670	16.68107	56.01087	18.45856	29.95238	81.27963	20.56963
2018-05-12 05:16:00	8630330696303481362	0.00000	14.27421	10.06115	7.40514	5.80951	9.70814	43.73175	47.07043	75.81827	30.90969	58.31802
2018-05-12 05:17:00	3590433799317662097	0.00000	9.92763	13.35720	8.98244	12.87998	6.69155	46.46418	66.14757	77.48101	63.50629	87.85432
2018-05-12 05:18:00	359043379931766460	1.00000	10.65400	4.79386	9.48453	14.49006	10.85392	62.52942	64.23964	10.57209	32.31945	74.12050
2018-05-12 05:19:00	3590433799317662444	1.00000	12.81072	9.80376	11.46107	13.19024	12.95580	39.84814	61.72863	30.91782	55.73689	1.30421
2018-05-12 05:20:00	3590433799317661453	0.00000	7.34524	14.65098	9.33077	7.83480	8.06590	61.31359	45.10570	42.70747	30.38012	95.13894
2018-05-12 05:21:00	359043379931766684	1.00000	14.44421	10.04717	12.57234	12.94872	8.80054	66.39652	39.64205	28.21557	55.75164	23.37485
2018-05-12 05:22:00	3590433799317661743	0.00000	10.60562	13.33317	8.12359	9.23689	6.29101	65.20586	44.07958	80.93501	48.85903	44.35764
2018-05-12 05:23:00	359043379931766908	1.00000	13.46388	9.85139	12.66160	10.92459	8.98504	45.19010	67.13446	91.29998	36.36715	89.83664
2018-05-12 05:24:00	3590433799317662113	1.00000	10.10183	7.86401	9.67364	15.03544	9.64904	68.20085	56.58170	57.71223	29.04309	0.43701
2018-05-12 05:25:00	359043379931766023	0.00000	10.88950	13.79157	7.02874	7.48145	10.31222	63.59183	32.81115	2.55065	42.09125	80.28160
2018-05-12 05:26:00	8630330696303481719	1.00000	12.46134	8.15229	15.86372	10.77290	11.24376	55.30286	54.93057	57.49045	40.68903	95.76145
2018-05-12 05:27:00	3590433799317662402	0.00000	7.65207	14.63246	3.79366	11.40804	15.92165	65.87606	66.03926	22.78246	91.24078	42.95607
2018-05-12 05:28:00	359043379931766825	1.00000	15.13041	12.75599	10.96331	12.48314	12.67978	49.73860	37.94135	50.06036	14.87826	0.73921
2018-05-12 05:29:00	359043379931766809	0.00000	13.08249	13.08317	9.14205	7.50350	7.94196	57.41624	42.38307	83.82123	31.43290	94.88437
2018-05-12 05:30:00	359043379931766007	1.00000	9.28440	6.41463	13.56063	10.55100	15.59818	52.11381	34.30398	78.21388	75.33017	67.43337
2018-05-12 05:31:00	8630330696303481636	1.00000	6.79319	7.65404	8.72323	14.42039	10.98716	47.77099	61.73258	54.93981	25.47644	3.10558
2018-05-12 05:32:00	359043379931766528	1.00000	16.47105	10.62924	9.34227	14.93600	14.36768	55.85687	49.47091	41.37319	41.50026	12.05053
2018-05-12 05:33:00	3590433799317661990	1.00000	14.28156	6.74540	14.32444	11.73258	14.13437	73.70678	22.45645	3.48509	48.01362	18.63564
2018-05-12 05:34:00	359043379931766825	1.00000	11.59550	8.70293	11.82922	12.53920	14.79320	52.79905	38.22074	79.07354	41.44832	96.86323
2018-05-12 05:35:00	8630330696303481115	1.00000	9.41454	7.78159	14.43687	12.30760	11.73156	56.37173	40.02216	41.26311	2.12396	90.20767
2018-05-12 05:36:00	3590433799317661743	1.00000	11.48354	8.85239	9.34197	10.61104	13.06116	47.70269	60.00882	41.20258	61.82613	52.50802
2018-05-12 05:37:00	3590433799317661578	1.00000	11.26386	9.05774	14.49644	11.44201	13.22463	42.57750	49.07031	10.57741	48.77278	24.61538
2018-05-12 05:38:00	8630330696303481735	1.00000	15.51315	12.43704	12.42185	15.84623	12.60943	66.62143	43.81338	91.10163	37.30017	6.97266
2018-05-12 05:39:00	8630330696303481461	0.00000	13.21878	13.97456	10.43291	8.47137	9.95746	51.01218	58.32825	6.01582	7.79863	62.84629
2018-05-12 05:40:00	3590433799317661792	0.00000	12.99948	11.64707	12.71219	6.14333	15.04396	49.91846	40.12317	10.30576	73.13935	45.12338
2018-05-12 05:41:00	8630330696303481818	1.00000	7.49347	4.46854	12.59981	5.85158	11.47547	41.84194	52.23345	55.20580	69.66556	76.06911
2018-05-12 05:42:00	359043379931766767	0.00000	12.26401	14.06800	10.51005	10.54296	8.62845	45.09844	40.57312	6.26731	24.42912	80.03088
2018-05-12 05:43:00	3590433799317661784	0.00000	7.15502	10.39639	7.37096	14.57734	12.22344	63.64542	56.81671	60.69140	89.54740	27.39354
2018-05-12 05:44:00	8630330696303482014	1.00000	9.31564	9.21465	11.11109	11.18346	13.82366	59.88388	57.61522	20.08730	23.69508	21.30668
2018-05-12 05:45:00	8630330696303482246	1.00000	9.92382	11.32488	8.04239	15.19469	14.01818	67.82973	61.70225	66.96757	91.40472	25.24931
2018-05-12 05:46:00	359043379931766551	1.00000	10.33758	6.75748	10.72439	9.82982	14.44329	52.66779	46.70484	20.63025	17.09523	98.70619
2018-05-12 05:47:00	3590433799317661545	1.00000	5.55371	11.99925	7.39348	15.23191	13.02538	42.30033	55.75293	64.98966	80.04049	12.71420
2018-05-12 05:48:00	3590433799317661354	1.00000	12.53611	10.03334	14.32877	11.78219	13.88548	53.96721	71.93465	13.41744	87.25676	36.35866
2018-05-12 05:49:00	3590433799317662469	0.00000	10.16669	13.31708	9.12153	8.97343	6.92981	54.44631	68.20244	14.41895	18.31331	71.67099
2018-05-12 05:50:00	8630330696303481594	0.00000	13.42414	6.80824	10.50965	13.18512	11.15572	40.45739	42.72868	57.26514	39.62670	32.53361
2018-05-12 05:51:00	863033069630348206	1.00000	13.56934	7.02048	13.83096	12.17673	15.31259	67.46162	47.15591	38.00427	18.93685	41.57191
2018-05-12 05:52:00	8630330696303481669	1.00000	11.43604	7.18438	9.92595	13.57597	12.15383	63.19315	48.96109	24.84363	63.74903	3.12106
2018-05-12 05:53:00	3590433799317661420	1.00000	12.57050	12.72713	9.77781	8.65147	12.23735	58.14906	39.34005	29.09345	59.57343	42.03479
2018-05-12 05:54:00	8630330696303481354	0.00000	6.26733	16.94419	7.92870	8.44526	11.54488	60.54545	46.44088	72.85771	67.27328	43.19064
2018-05-12 05:55:00	8630330696303482295	1.00000	6.50203	9.14673	5.06434	16.47235	15.19784	58.09011	59.05102	4.43751	18.67254	87.74100
2018-05-12 05:56:00	863033069630348677	0.00000	13.46463	12.33802	9.23486	8.05006	9.78068	71.51464	38.16717	53.26720	59.68106	98.38622
2018-05-12 05:57:00	3590433799317662022	1.00000	11.93117	9.33635	16.06672	11.67044	10.81938	64.64578	56.04093	33.22079	44.70334	76.59711
2018-05-12 05:58:00	3590433799317661040	1.00000	10.78681	7.96110	13.79911	9.87125	10.80608	51.99396	40.64453	56.16530	19.92184	0.42791
2018-05-12 05:59:00	3590433799317661917	1.00000	9.35670	11.87048	10.28433	13.82338	12.71470	71.45922	36.20687	40.25620	70.79622	62.47086
2018-05-12 06:00:00	359043379931766312	1.00000	7.52758	10.28941	11.64317	11.96514	10.87301	24.51585	49.75504	54.92935	61.79437	61.97831
2018-05-12 06:01:00	8630330696303481636	0.00000	15.54734	12.65207	10.88396	9.47239	9.08788	70.35798	57.96167	65.67705	20.95645	72.11395
2018-05-12 06:02:00	359043379931766221	1.00000	11.62972	10.19831	12.38376	13.87315	14.16238	50.71862	41.96754	13.38280	9.28501	65.35344
2018-05-12 06:03:00	8630330696303482014	0.00000	10.04532	13.19786	9.65361	5.04037	10.15027	89.70017	59.12281	57.36553	43.07395	48.40318
2018-05-12 06:04:00	8630330696303482220	0.00000	8.70516	14.97631	6.68971	11.10980	11.80107	66.25008	56.45896	32.42311	21.08661	44.01710
2018-05-12 06:05:00	8630330696303481958	1.00000	8.17643	5.29943	8.51252	13.14894	11.59785	49.23313	31.37905	55.81183	21.62015	69.17614
2018-05-12 06:06:00	359043379931766924	1.00000	12.63710	10.31693	14.35044	15.10588	12.05074	49.15253	63.46759	94.18655	83.83366	16.97573
2018-05-12 06:07:00	3590433799317661040	1.00000	9.07041	11.77595	11.12006	13.86120	10.70270	56.30546	72.11684	11.27265	24.69338	33.49666
2018-05-12 06:08:00	8630330696303481453	1.00000	8.02352	8.49003	8.87211	14.15025	12.59289	58.43199	40.74122	23.98082	56.72951	22.43732
2018-05-12 06:09:00	8630330696303482394	1.00000	16.05791	8.32858	14.02616	11.50163	13.65740	34.23446	21.11792	8.41468	52.10139	98.45419
2018-05-12 06:10:00	3590433799317662048	1.00000	6.84213	7.25076	10.00698	12.16797	10.62667	63.02478	76.36741	95.29544	19.92270	55.84041
2018-05-12 06:11:00	3590433799317661537	1.00000	8.36443	8.86658	9.21618	12.71510	13.56801	40.20285	71.40563	14.98673	68.90137	65.09503
2018-05-12 06:12:00	863033069630348685	1.00000	12.54910	8.45559	10.74174	10.82162	11.57444	54.58270	46.81063	33.11487	22.49398	80.50456
2018-05-12 06:13:00	359043379931766858	1.00000	12.31410	10.80823	11.92433	11.54283	11.35472	70.61236	56.12265	87.16604	68.46531	64.77557
2018-05-12 06:14:00	863033069630348966	0.00000	11.84192	10.86853	10.67247	9.04559	13.68713	68.75013	44.83061	39.61621	96.35313	81.34937
2018-05-12 06:15:00	863033069630348354	0.00000	10.92900	10.90830	13.31036	13.26387	10.46154	45.16480	46.61696	54.16117	38.36266	64.40793
2018-05-12 06:16:00	3590433799317661552	1.00000	15.61316	8.39301	12.12652	15.46518	13.59163	74.70869	60.74851	5.37666	19.81832	93.55346
2018-05-12 06:17:00	3590433799317661560	1.00000	14.76479	7.17891	9.97209	9.72095	11.74921	52.58785	83.10571	19.44844	2.27840	17.90680
2018-05-12 06:18:00	359043379931766437	1.00000	13.84372	8.02487	10.09927	14.04953	12.92405	59.79927	47.66418	32.55537	61.73925	19.28758
2018-05-12 06:19:00	3590433799317662436	1.00000	13.49268	7.15374	11.28957	12.88835	19.62816	42.22734	49.76144	70.99232	57.09100	44.10933
2018-05-12 06:20:00	8630330696303482048	1.00000	10.82433	6.30275	9.89341	14.24929	10.58194	67.87644	39.11478	16.09306	13.56287	7.32572
2018-05-12 06:21:00	359043379931766015	1.00000	9.88531	10.90261	9.75985	11.61139	15.40947	32.10233	51.55519	4.39071	98.35402	9.84351
2018-05-12 06:22:00	359043379931766650	1.00000	8.29087	9.34445	9.09323	11.41663	13.22031	60.11058	50.02788	61.15744	12.09415	32.09810
2018-05-12 06:23:00	3590433799317661941	1.00000	7.46893	9.80659	5.74126	15.12025	17.13460	54.97280	37.86024	51.56467	52.52867	49.95344
2018-05-12 06:24:00	3590433799317661479	1.00000	11.69570	11.74447	15.27436	12.21419	10.82333	55.14544	29.70646	69.84020	54.26326	68.46164
2018-05-12 06:25:00	863033069630348206	0.00000	14.05105	11.97424	6.58704	10.49527	11.43510	55.77887	34.84299	89.06690	42.81119	29.08282
2018-05-12 06:26:00	8630330696303481859	1.00000	10.44318	9.25339	14.69904	7.94972	14.28911	50.27610	46.54443	31.94748	91.78747	6.59344
2018-05-12 06:27:00	863033069630348750	1.00000	9.47303	8.87768	7.92382	12.77390	15.48121	53.88273	46.18829	41.80763	34.15501	96.46008
2018-05-12 06:28:00	8630330696303481305	1.00000	4.43987	9.74128	10.67804	16.36768	8.51512	66.33872	53.83418	32.49314	45.52038	35.14920
2018-05-12 06:29:00	359043379931766486	1.00000	15.37982	10.23612	10.28122	12.14362	8.67330	55.20398	36.04685	32.78468	86.21922	41.43315
2018-05-12 06:30:00	863033069630348859	1.00000	12.40308	10.80052	15.52257	10.87896	9.16713	63.34713	70.18401	52.28012	96.43562	55.56898
2018-05-12 06:31:00	3590433799317661248	1.00000	9.40521	9.84424	8.74205	11.71986	15.57501	28.02451	53.18627	53.39335	51.76356	71.25250
2018-05-12 06:32:00	863033069630348339	0.00000	9.60465	14.30150	10.50134	8.53377	12.42606	61.02976	43.96079	9.41757	53.15698	90.14821
2018-05-12 06:33:00	3590433799317661677	1.00000	16.99017	8.39183	13.26817	16.59579	13.04738	32.71783	41.84333	9.03811	78.04371	62.21069
2018-05-12 06:34:00	3590433799317661198	0.00000	7.68079	12.33347	8.49097	10.41997	13.34037	46.72604	50.63386	51.19320	71.60014	17.20466
2018-05-12 06:35:00	3590433799317662253	1.00000	13.67209	13.95471	14.59658	14.46059	10.01043	64.48779	52.44717	42.02008	5.99902	16.78743
2018-05-12 06:36:00	3590433799317661859	0.00000	7.61416	14.12169	5.99622	10.70647	12.21346	53.92721	70.97678	33.60616	7.54396	15.66101
2018-05-12 06:37:00	8630330696303481388	1.00000	8.10905	11.69757	7.96262	10.09752	15.21703	39.60057	40.30845	68.64134	22.82119	47.62505
2018-05-12 06:38:00	863033069630348834	0.00000	9.02576	12.45125	8.23413	9.99287	13.13897	60.92131	62.24076	28.61022	23.77860	34.94821
2018-05-12 06:39:00	3590433799317661842	1.00000	12.36636	9.65200	9.93227	9.92710	9.58835	28.54659	68.28459	49.85605	13.97645	10.30599
2018-05-12 06:40:00	8630330696303482147	1.00000	10.82877	8.50169	9.54581	14.33315	11.25953	76.08817	44.43702	99.06729	3.70020	84.32831
2018-05-12 06:41:00	359043379931766213	1.00000	12.02959	7.41709	11.53403	9.27103	15.04136	77.60034	44.48499	50.54653	79.95302	79.21484
2018-05-12 06:42:00	3590433799317661008	0.00000	13.23831	12.41667	10.98546	9.89900	9.84170	53.19058	39.37844	62.11555	55.08951	70.94533
2018-05-12 06:43:00	863033069630348990	0.00000	11.57720	11.25847	6.89546	7.22000	9.35788	58.33514	33.22564	61.14707	63.80249	88.93969
2018-05-12 06:44:00	8630330696303482444	1.00000	9.18789	11.36234	10.38514	16.20445	8.98137	49.74521	73.35799	10.58056	55.45632	25.24106
2018-05-12 06:45:00	8630330696303481784	1.00000	9.87475	7.68241	14.56306	10.78254	13.12838	69.57785	46.18252	59.78593	7.51039	60.23305
2018-05-12 06:46:00	8630330696303481990	1.00000	9.85620	9.92926	9.00688	12.09713	13.18165	42.65070	49.08484	63.84802	5.44224	23.94965
2018-05-12 06:47:00	8630330696303482147	1.00000	12.28184	6.67169	11.29190	12.05831	15.42345	47.87673	66.22578	38.08731	28.92937	40.29651
2018-05-12 06:48:00	863033069630348016	1.00000	11.31078	8.64844	14.61821	10.82463	11.15301	63.99200	49.21412	63.13391	24.69017	28.58829
2018-05-12 06:49:00	8630330696303481438	1.00000	9.39312	9.48552	11.75072	14.68903	9.64693	82.39179	46.17053	66.46691	24.15588	23.00707
2018-05-12 06:50:00	359043379931766346	0.00000	6.84974	12.91581	6.93867	9.87401	11.08797	56.03559	40.85335	54.18418	80.40889	63.83572
2018-05-12 06:51:00	8630330696303481495	1.00000	12.10068	10.91785	12.32786	13.54609	10.70348	50.61628	34.70963	44.82521	98.83776	78.50196
2018-05-12 06:52:00	359043379931766254	0.00000	10.88128	12.22968	9.33187	9.93628	14.50462	62.34172	46.48773	6.35951	87.26599	54.53698
2018-05-12 06:53:00	8630330696303482311	1.00000	7.00998	6.79510	9.40747	14.19758	14.13775	58.00750	49.28872	75.12839	69.76387	25.52170
2018-05-12 06:54:00	8630330696303481107	1.00000	9.16618	12.14715	8.90822	12.37173	13.29586	51.58166	54.89127	92.45157	23.90303	60.12944
2018-05-12 06:55:00	359043379931766544	1.00000	7.49297	8.08659	14.23017	7.89925	15.31556	73.13582	21.94574	45.68821	33.27390	80.81857
